date,volume_all,hist_vol,vix,log_volume,log_hist_vol,log_vix
2007-01-16,4881461613.0,6.866210587216172,10.74,22.3087105228277,1.9266123655841132,2.3739750890807185
2007-01-17,5125067872.0,6.876710116036551,10.59,22.357409605200264,1.928140356771709,2.359910159613315
2007-01-18,5431669188.0,6.593729700556389,10.85,22.415512324759188,1.8861191520829965,2.3841650799864684
2007-01-19,4906385708.0,6.765389385689448,10.4,22.313803399341754,1.9118198188265325,2.341805806147327
2007-01-22,4686775315.0,6.80429964684092,10.77,22.268010616824544,1.9175547133700233,2.3767644911682972
2007-01-23,5143401228.0,7.0055499544289495,10.34,22.360980415084715,1.9467026855479905,2.336019869080283
2007-01-24,5134185042.0,7.58158387462669,9.89,22.359186961207865,2.0257221322625814,2.2915241456346207
2007-01-25,5391704212.0,8.439796448730233,11.22,22.4081273522268,2.1329581908680106,2.4176979000945504
2007-01-26,4760355157.0,8.244758061216803,11.13,22.28358811522147,2.109577611883854,2.4096441652874536
2007-01-29,4710458285.0,8.13675826776238,11.45,22.273051040665987,2.096391853489332,2.4379897300002487
2007-01-30,4563687279.0,7.934107341093859,10.96,22.241396747536477,2.0711708512536893,2.3942522815198695
2007-01-31,5274856447.0,8.178686599937638,10.42,22.386217302099375,2.101531575368329,2.343727036325221
2007-02-01,5213077442.0,8.161002133316684,10.31,22.374436198175463,2.099366971890905,2.333114298028869
2007-02-02,4489610435.0,8.107289083287919,10.08,22.22503177213023,2.092763543848657,2.3105532626432224
2007-02-05,4429086556.0,8.13169789133853,10.55,22.211459204708476,2.0957697444781798,2.3561258599220753
2007-02-06,4799963786.0,7.506456672758427,10.65,22.291874210248462,2.01576353989039,2.365559892155434
2007-02-07,4873697281.0,7.502261035981052,10.32,22.30711868127516,2.0152044465730143,2.334083760053417
2007-02-08,4833437383.0,7.516060232595232,10.44,22.298823724990356,2.01704209543545,2.3456445824544927
2007-02-09,5153294919.0,8.080373277268786,11.1,22.36290213714071,2.0894380691477044,2.4069451083182885
2007-02-12,4296910555.0,7.95171689913565,11.61,22.181162125837258,2.0733878675051987,2.4518667957098
2007-02-13,4513650219.0,8.140725128635623,10.34,22.230372024302184,2.096879258188839,2.336019869080283
2007-02-14,4943712287.0,8.43455608055335,10.23,22.321382361031418,2.132337086344296,2.325324579963535
2007-02-15,4520875850.0,8.412309582748337,10.22,22.23197158414305,2.129696059677325,2.3243465847755584
2007-02-16,4324231870.0,8.138160707186822,10.02,22.187500359244957,2.096564197134185,2.3045830956567186
2007-02-19,4462258667.0,8.123265508960625,10.129999999999999,22.218920902365692,2.094732229606364,2.315501318260592
2007-02-20,4600285464.0,8.108370310734427,10.24,22.249384195907286,2.092896899813017,2.3263016196113617
2007-02-21,4700434629.0,7.751094001236181,10.2,22.270920815642263,2.0478339948527453,2.322387720290225
2007-02-22,4710583309.0,7.67379429982323,10.18,22.273077582104904,2.037811186647057,2.3204250111223765
2007-02-23,4629853239.0,7.301956516715196,10.58,22.255791006701994,1.9881423282328596,2.3589654264301534
2007-02-26,4754315363.0,6.026654998587484,11.15,22.282318540032595,1.796192130218961,2.411439497906128
2007-02-27,7302381202.0,13.69685555841192,18.31,22.71146632396649,2.617166285206237,2.907447358686419
2007-02-28,6586123627.0,13.807039820468376,15.42,22.6082307919057,2.625178594008105,2.7356653681351832
2007-03-01,6420230374.0,13.670909875059506,15.82,22.582719837805097,2.615270208510563,2.761274962339508
2007-03-02,5711345718.0,14.037389937306704,18.61,22.46572051025483,2.641724479414533,2.9236990706541595
2007-03-05,5799127494.0,14.212268222490012,19.63,22.480973311113782,2.6541055509394567,2.9770590082883697
2007-03-06,5513114400.0,15.633013687194143,15.96,22.430395527290955,2.7493849401269568,2.7700855920216627
2007-03-07,5219598545.0,15.629790270761774,15.24,22.375686328795336,2.7491787259659923,2.7239235502585
2007-03-08,4983825824.0,15.89464483214392,14.29,22.329463670790403,2.7659822494854973,2.659559991941776
2007-03-09,4563895112.0,15.880430997299774,14.09,22.241442287087068,2.7650875963385775,2.645465325910589
2007-03-12,4367763560.0,15.952674056596262,13.99,22.1975169438873,2.7696264676299283,2.63834278867739
2007-03-13,5726251173.0,17.171448453406583,18.13,22.46832690801131,2.8432480308974206,2.8975680247667595
2007-03-14,6016397725.0,17.327845269045987,17.27,22.51775453261216,2.852314760685409,2.848970892158587
2007-03-15,4579308813.0,17.141360379036414,16.43,22.244813909491672,2.8414942786920103,2.799108932049177
2007-03-16,5483500732.0,16.85756865814283,16.79,22.42500955365591,2.824799734472693,2.8207834710894493
2007-03-19,4462916788.0,17.416334482548255,14.59,22.219068377562007,2.857408529222574,2.6803363625346943
2007-03-20,4559701453.0,17.643828917102983,13.27,22.240522987496064,2.87038608581748,2.5855058483441162
2007-03-21,5399404102.0,18.658931272931987,12.19,22.409554432945985,2.9263249200883212,2.5006159434931803
2007-03-22,5153822990.0,18.65932829980756,12.93,22.363004604388127,2.9263461979764185,2.559550192783766
2007-03-23,4255782135.0,18.676517779286357,12.95,22.17154439759091,2.9272670010382766,2.5610957881455465
