date,total_sh_volume,total_dollar_volume,vix_close,target_5d,target_21d
2004-05-26,3429113997.0,87491159369.58446,15.97,405004466739.01184,1777405167068.8975
2004-05-27,3589308235.0,92715478399.3405,15.28,387657343666.7393,1772509497292.9353
2004-05-28,2738088619.0,70211009786.64928,15.5,399853437524.744,1803151815593.3318
2004-06-01,3110537549.0,80837801336.995,16.3,398847538253.90186,1821177215867.0874
2004-06-02,3178070057.0,81682786000.6622,16.08,400001050311.2151,1806215568455.8613
2004-06-03,3165517525.0,79557391215.3649,17.03,393828110440.30145,1808540649774.803
2004-06-04,2894720875.0,75368355327.06792,16.78,394282368624.2481,1818518743509.5337
2004-06-07,3087174945.0,82407103644.65399,15.39,398313750071.56824,1825179237859.9211
2004-06-08,3021403995.0,79831902066.1528,15.01,393151483076.35175,1819069252947.9697
2004-06-09,3245070974.0,82836298057.9755,15.39,389484892501.32104,1808930904355.7495
2004-06-10,2903923945.0,73384451344.45123,15.04,411416004531.64923,1810413200267.031
2004-06-14,2986423662.0,75822613511.0146,16.07,410521691979.90326,1833103885678.4062
2004-06-15,3288037977.0,86438485091.97412,15.05,414355286006.35785,1833990469600.458
2004-06-16,2888880885.0,74669635070.9363,14.79,434648181230.0001,1851240959356.174
2004-06-17,3165455353.0,79169707482.94482,15.15,446025623134.2623,1858384411689.8774
2004-06-18,3628655229.0,95315563374.77943,14.99,476094697711.9569,1853551043718.3667
2004-06-21,2897263503.0,74928300959.2686,15.26,492228284398.6664,1881379069473.4058
2004-06-22,3523891808.0,90272079118.42873,14.31,489776013903.61566,1897617407746.0771
2004-06-23,3734103478.0,94962530294.57858,13.98,495666811696.0831,1886013974611.6338
2004-06-24,3566756838.0,90547149387.207,14.81,503982863919.62646,1882547789062.4307
2004-06-25,5265295365.0,125384637952.474,15.19,445319364556.58887,1854170796313.2307
2004-06-28,3403931457.0,91061887645.978,16.07,436139949444.91736,1862175671262.6875
2004-06-29,3362316403.0,87819808623.3781,15.47,433666589883.3379,1867316371527.8457
2004-06-30,3703039449.0,100853328087.046,14.34,421880859791.3336,1843710144415.3262
2004-07-01,3711241321.0,98863201610.75037,15.2,396739575334.7842,1827537241008.2896
2004-07-02,2594073401.0,66721138589.4364,15.08,402716386211.1033,1839981530563.441
2004-07-06,3443295247.0,81882472534.30649,16.25,395700660932.5295,1840039018507.5984
2004-07-07,3496793480.0,85346449061.7986,15.81,408867510793.1209,1837191427158.971
2004-07-08,3577213156.0,89067597995.04172,16.2,407124981812.10516,1839319938075.6343
2004-07-09,2884655104.0,73721917154.20096,15.78,425323189484.55676,1829225803308.4495
2004-07-12,2933471574.0,72697949465.7555,14.96,438938399835.44904,1831950671052.0886
2004-07-13,3063799508.0,74866747255.73273,14.46,454553847982.9853,1842103689984.8147
2004-07-14,3971262843.0,98513298922.39,13.76,458796875774.90295,1823388760785.1667
2004-07-15,3478594232.0,87325069014.026,14.71,477982224151.97705,1804150004656.5305
2004-07-16,3578317862.0,91920124826.6525,14.34,469421196485.4592,1781270173251.61
2004-07-19,3461765238.0,86313159816.64778,15.17,470189000506.8153,1770752310596.2415
2004-07-20,3562177074.0,90482195403.26906,14.17,476714450306.82056,1761440238489.3508
2004-07-21,4345832313.0,102756326714.3076,16.41,473024886187.94775,1734684894948.3848
2004-07-22,4125506313.0,106510417391.1001,15.75,459474977685.3838,1700756665088.0847
2004-07-23,3406192879.0,83359097160.13469,16.5,453362981499.77563,1682085126459.292
2004-07-26,3506608135.0,87080963838.00381,17.3,448972315865.48553,1662903193865.6345
2004-07-27,3875368157.0,97007645203.27428,16.55,431130098806.7992,1638592643796.467
2004-07-28,3891269612.0,99066762595.4348,16.15,414003296689.828,1602403336398.9001
2004-07-29,3667286288.0,92960508888.5362,15.68,403541645514.4633,1561846748263.073
2004-07-30,3163703152.0,77247100974.52655,15.32,417490653451.64197,1535514781758.9678
2004-08-02,3222452512.0,82690298203.71375,15.37,398428137634.9441,1522069058169.78
2004-08-03,3225550521.0,79165428144.58789,16.03,394685526699.7512,1515596059592.902
2004-08-04,3428695520.0,81939960478.46362,16.21,397765332409.746,1503053374934.987
2004-08-05,3418224528.0,82498857713.1715,18.32,395064844419.3168,1482421422226.898
2004-08-06,3690806027.0,91196108911.7052,19.34,371955048393.0012,1467398885200.1802
2004-08-09,2680380269.0,63627782387.0159,18.89,377367559427.7178,1483751286315.4363
2004-08-10,3108145964.0,75422817209.395,17.47,377740039379.6016,1493028024195.1565
2004-08-11,3662040634.0,85019766188.4584,18.04,373890396487.52167,1485996924993.8044
2004-08-12,3494206551.0,79798369722.7423,19.08,370093009938.1207,1490236398948.731
2004-08-13,2881212265.0,68086312885.38965,17.98,374588884583.5315,1501740318753.795
2004-08-16,2853616075.0,69040293421.73244,17.57,370236149693.1411,1514443259496.3884
2004-08-17,3077494361.0,75795297161.27888,17.02,362339883776.2085,1508451379660.8745
2004-08-18,3328073242.0,81170123296.3784,16.23,353866855613.93677,1518249229235.5776
2004-08-19,3115525378.0,76000983173.34135,16.96,340743327638.46344,1524100359407.8442
2004-08-20,2926538319.0,72582187530.8004,16.0,320565060860.3721,1537583290125.3699
2004-08-23,2611227254.0,64687558531.34204,15.88,306792636799.4515,1563167812623.833
2004-08-24,2795354529.0,67899031244.34628,15.33,308138180169.6311,1577592917891.4963
2004-08-25,2916436210.0,72697095134.10672,14.98,308133514603.23444,1582304911027.5647
2004-08-26,2508584199.0,62877455197.868,14.91,314653335225.91486,1596701445276.457
2004-08-27,2138393824.0,52403920752.709045,14.71,324116319478.2883,1630922271189.4434
2004-08-30,2138293719.0,50915134470.42144,15.44,349374756892.8543,1669669912809.156
2004-08-31,2818892659.0,69244574614.52591,15.29,360110365780.60046,1705133744313.0942
2004-09-01,2949998252.0,72692429567.71007,14.91,372117491302.0057,1732500260972.1099
2004-09-02,2669559682.0,69397275820.54839,14.28,380708882468.56323,1762726756494.135
2004-09-03,2498373413.0,61866905005.08254,13.91,402879821141.14954,1792689258224.472
2004-09-07,2944612661.0,76173571884.98741,14.07,406296481946.6156,1807626679512.278
2004-09-08,3136563815.0,79980183502.272,14.06,408059532608.66956,1817450664325.353
2004-09-09,3489977090.0,84699555089.1153,14.01,393163394845.31915,1814703438748.3516
2004-09-10,3296510803.0,77988666987.10599,13.76,406142700729.29474,1796378329924.7852
2004-09-13,3514745503.0,84037843677.66884,13.17,403956970397.2339,1796193315891.4355
2004-09-14,3153620138.0,79590232690.45349,13.56,410431855955.10657,1817419420482.9143
2004-09-15,3324995468.0,81743234164.3259,14.64,418960702820.5859,1830341076347.0786
2004-09-16,2840042757.0,69803417325.76497,14.39,431481422006.8304,1860119741983.0828
2004-09-17,3514343097.0,90967972871.08154,14.03,417922537405.92426,1855424345265.9487
2004-09-20,3189285155.0,81852113345.60794,14.43,413344413507.0763,1880064945291.7942
2004-09-21,3282870144.0,86065118248.32614,13.66,413904041924.4455,1899394015607.061
2004-09-22,3453645390.0,90272081029.8053,14.74,413294736984.77435,1921630691373.896
2004-09-23,3153410965.0,82324136512.00946,14.8,435679006591.22906,1941133567781.6035
2004-09-24,3030546992.0,77409088270.1754,14.28,458328864547.7793,1957156794806.5984
2004-09-27,3031403954.0,77273989446.76003,14.62,480678646443.59314,1988512861270.2136
2004-09-28,3408460921.0,86624746665.69531,13.83,485883306513.31726,2020243385309.6956
2004-09-29,3510760417.0,89662776090.13414,13.21,487331523595.97656,2035632719150.5896
2004-09-30,3999762487.0,104708406118.46416,13.34,472427285792.8595,2028767845657.7168
2004-10-01,3941754245.0,100058946226.72565,12.75,454320669078.2472,2022120951990.6858
2004-10-04,3915785852.0,99623771342.57382,13.41,414360455899.21295,2030804272007.5505
2004-10-05,3600171828.0,91829406735.41943,13.95,406383878808.113,2059184083738.2378
2004-10-06,3830333288.0,91110993172.79344,13.28,416089222917.25146,2088433881879.3533
2004-10-07,3706264410.0,89804168315.34714,14.5,420949944630.39484,2117560812350.9702
2004-10-08,3414982267.0,81952329512.11343,15.05,438579698080.05023,2130199109129.1409
2004-10-11,2421366261.0,59663558163.53951,14.71,465188716070.4583,2172658639228.6238
2004-10-12,3298204574.0,83852829644.31946,15.05,487828599797.5928,2192136876323.6355
2004-10-13,3858585121.0,100816337281.93188,15.42,492406451079.2533,2188051813343.985
2004-10-14,3544744817.0,94664890028.49054,16.43,510250317847.4033,2202668756608.501
2004-10-15,3811811235.0,99582082961.76888,15.04,512495247805.3512,2201382591137.069
2004-10-18,3343781881.0,86272576153.94757,14.71,519654986946.5742,2210675363596.871
2004-10-19,4023769600.0,106492713371.45392,15.13,521792329485.4952,2221917467314.3896
2004-10-20,3913271237.0,105394188563.59244,14.85,534753411627.08014,2218792191075.3364
2004-10-21,4231484595.0,112508756796.6405,14.54,527296764761.46747,2210248425871.052
2004-10-22,3705475371.0,101827012919.7168,15.28,523313284467.34235,2206363772586.9863
2004-10-25,3457361128.0,93432315295.17056,16.58,523293021731.86646,2213935073568.8345
2004-10-26,4063419855.0,108630055910.37495,16.39,522970057180.92993,2187003356102.485
2004-10-27,4442281924.0,118355270705.17735,15.72,524824004941.8594,2102120038148.6714
2004-10-28,4047623357.0,105052109931.02776,15.39,540132686324.74066,2092302924830.0425
2004-10-29,3617216100.0,97843532625.59167,16.27,561220252486.113,2100053865066.1772
2004-11-01,3407834360.0,93412052559.69469,16.27,562398826216.7028,2126036757643.331
2004-11-02,4064641873.0,108307091359.43845,16.18,556214823120.2869,2135722945157.6968
2004-11-03,4303250668.0,120209218466.1068,14.04,539336671393.511,2124507979971.3313
2004-11-04,4225547350.0,120360791313.909,13.97,515707154381.88324,2097411679154.654
2004-11-05,4210562431.0,118931098786.96414,13.84,506057888887.92584,2089083258806.0227
2004-11-08,3441495170.0,94590626290.2844,13.8,509763180087.9779,2098380905644.2744
2004-11-09,3692742177.0,102123088263.02248,13.61,503205440438.7056,2106848999217.8481
2004-11-10,3910936061.0,103331066739.33096,13.08,517609190788.34705,2097933856104.866
2004-11-11,3676843515.0,96731274302.28133,13.04,523146828810.6045,2101178321601.4172
2004-11-12,4126976246.0,109281833293.00671,13.33,517829987109.9533,2105078862797.0242
2004-11-15,3884802984.0,98295917490.3364,13.38,517476429255.26855,2124245298303.1777
2004-11-16,3817605973.0,95565348613.7502,13.21,522914696918.5367,2155579385625.7964
2004-11-17,4540930450.0,117734817088.9725,13.21,486878218273.5901,2193899016022.1775
2004-11-18,3976906302.0,102268912324.53873,12.98,418081258700.41547,2192185053952.82
2004-11-19,4096317981.0,103964991592.35551,13.5,409351263720.4583,2190752287467.339
2004-11-22,3769031295.0,97942359635.65158,12.97,417003376946.53345,2187342802779.9436
2004-11-23,4020224706.0,101003616277.01836,12.67,435394705806.36365,2151822749531.8506
2004-11-24,3190620541.0,81698338444.02591,12.72,471689646236.1414,2136378526035.8271
2004-11-26,1343880777.0,33471952751.364098,12.79,547211946764.51874,2174241880438.8381
2004-11-29,3721478444.0,95234996612.39842,13.3,545241440649.3523,2144298385270.994
2004-11-30,4033050836.0,105594472861.72668,13.24,550249646225.9586,2096467666806.9092
2004-12-01,4627658602.0,119394945136.84853,12.97,534742974217.64606,2032026172642.6458
2004-12-02,4717336269.0,117993278873.80373,12.98,527340877180.4384,2025120985851.2112
2004-12-03,4478976027.0,108994253279.7414,12.96,512762547527.0458,2040197408099.5925
2004-12-06,3934599561.0,93264490497.23198,13.19,519473796828.6464,2061454415829.634
2004-12-07,4709792302.0,110602678438.33298,13.67,522053492878.9271,2060732684794.6255
2004-12-08,4387562329.0,103888273128.53596,13.19,535627572746.88086,2063543726937.4905
2004-12-09,4412956543.0,110591181836.59608,12.88,551935826846.6538,2057260644998.2886
2004-12-10,3634443478.0,94415923626.3488,12.76,613574350705.6588,2067569972346.1292
2004-12-13,3957924537.0,99975739798.83258,12.54,614153561162.0078,2083181679053.6082
2004-12-14,4295726859.0,113182374488.61372,12.73,603503411780.2684,2078500496240.1106
2004-12-15,4634544096.0,117462352996.4897,12.35,580573933732.0348,2053334719992.407
2004-12-16,4763927425.0,126899435936.36896,12.27,519158060824.59106,2034897754825.494
2004-12-17,5747808854.0,156054447485.35385,11.95,429357728287.23975,1981678285983.771
2004-12-20,3861296403.0,100554950255.18147,11.83,400138085186.4333,1998277376332.258
2004-12-21,3918923824.0,102532225106.87448,11.55,362897361524.11316,2005899394208.3994
2004-12-22,3640766983.0,94532874948.2561,11.45,326128240973.499,2018601325068.7458
2004-12-23,2669792904.0,65483563028.92518,11.23,315598128917.1588,2059355143128.0076
2004-12-27,2675519181.0,66254114948.0025,12.14,360432106051.52545,2105032152544.4355
2004-12-28,2879780030.0,71335307154.37505,12.0,413167474425.27313,2144922822322.6765
2004-12-29,2706208909.0,65291501444.55429,11.62,462397471207.99207,2194692161599.7483
2004-12-30,2477011807.0,57763754397.64201,12.56,514514664213.67456,2246158085822.6626
2004-12-31,2387138688.0,54953450972.58496,13.29,566260528512.4907,2306776233317.736
2005-01-03,4183418230.0,111088092082.36916,14.08,559480536327.5155,2311321395460.1704
2005-01-04,4942982040.0,124070675528.12276,13.98,540135111773.5823,2295237602768.819
2005-01-05,4564753352.0,114521498227.2732,14.09,541201060052.62054,2293784633841.477
2005-01-06,4184487732.0,109880947403.32454,13.58,539821304324.41254,2277784879301.1006
2005-01-07,4102419727.0,106699315271.40108,13.49,525418565801.7976,2273469778763.158
2005-01-10,4022823268.0,104308099897.394,13.23,529572936673.8594,2275586584013.283
2005-01-11,4193256203.0,104725250974.18948,13.19,527682664343.3009,2281690470893.3345
2005-01-12,4292788133.0,115587446506.31146,12.56,529249258440.6577,2277770479258.273
2005-01-13,4037172104.0,108501191675.11652,12.84,530902309748.557,2264277464017.7603
2005-01-14,3518963214.0,92296576748.7861,12.43,545840538808.37317,2286282572520.249
2005-01-18,4060836218.0,108462470769.4558,12.47,543615449127.10443,2285462519916.3916
2005-01-19,4164431521.0,102834978643.63098,13.18,552711594847.9044,2290110530058.6084
2005-01-20,4372779350.0,117154040603.6683,13.83,546783531176.85205,2275631450399.59
2005-01-21,4100720284.0,110154242983.01584,14.36,551690128915.4622,2285181224488.4546
2005-01-24,4049468914.0,107234805808.6022,14.65,553685001727.4165,2285351356690.597
2005-01-25,4055525729.0,106237381088.18707,14.06,563019219106.8877,2291318808525.4478
2005-01-26,4218624983.0,111931124364.43094,13.44,566721348967.2604,2284301405135.6636
2005-01-27,4148567636.0,111225976932.61597,13.24,563482254871.4153,2296784825240.644
2005-01-28,4148659201.0,115060840721.626,13.24,561489943449.721,2296329308460.692
2005-01-31,3956685744.0,109229678620.5565,12.82,546141457692.1125,2297845258192.5967
2005-02-01,4124625453.0,115571598467.65828,12.03,532954073957.9127,2293024672354.9927
2005-02-02,4013834639.0,115633254224.8036,11.66,523745724880.62823,2285846600151.363
2005-02-03,3950314324.0,107986882836.771,11.79,526587979898.09784,2284741935486.889
2005-02-04,4038711029.0,113068529299.93158,11.21,525186905469.4164,2274701907620.1753
2005-02-07,3454585479.0,93881192862.948,11.73,526313889041.0722,2299074906962.3237
2005-02-08,3801653433.0,102384214733.45854,11.6,538231359558.8885,2306727989126.984
2005-02-09,3911035692.0,106424905147.5191,12.0,539448872576.9676,2301497029975.177
2005-02-10,4044488758.0,110829137854.2406,11.51,536102723508.57465,2289651296647.699
2005-02-11,4115070597.0,111667454871.25015,11.43,527110229581.9746,2281761097355.325
2005-02-14,3310896928.0,95008176434.60382,11.52,551806070219.2517,2303736871164.432
2005-02-15,4022553295.0,114301685251.27477,11.27,544909322978.72156,2292795156227.8457
2005-02-16,3803438333.0,107642418165.59822,11.1,549471737736.16077,2331688900987.755
2005-02-17,3960432499.0,107482988785.84772,11.77,546902469924.9603,2321286768171.5806
2005-02-18,3573427680.0,102674960944.65009,11.18,567936906017.9067,2332009574280.3125
2005-02-22,4286002657.0,119704017071.88087,13.14,562838212887.6996,2326167475254.054
2005-02-23,3786414149.0,107404938010.74467,12.39,566178903229.4163,2311292025158.306
2005-02-24,3989732316.0,112204832923.0374,11.57,564725082936.4326,2289324132978.4883
2005-02-25,3703589465.0,104913720974.64728,11.49,568266543982.9589,2298156347363.5327
2005-02-28,4500815572.0,123709397037.59644,12.08,551439365117.6597,2284307196443.6274
2005-03-01,4200618412.0,114605323941.6738,12.04,539862542609.20386,2279299451215.1753
2005-03-02,4159210142.0,110745628352.4613,12.5,547371106461.8389,2287603030703.0923
2005-03-03,4031960295.0,110751012630.05386,12.93,546657390729.9038,2288935520123.659
2005-03-04,3979902206.0,108455182021.17346,11.94,539396154704.4429,2278658286235.7065
2005-03-07,3922372980.0,106882218172.2972,12.26,531497341058.9078,2270712189875.3643
2005-03-08,3737519666.0,103028501433.21806,12.4,532246095204.5664,2269304524870.5933
2005-03-09,4166005948.0,118254192205.09631,12.7,530975853243.1805,2237859972094.573
2005-03-10,3889730061.0,110037296898.1188,12.49,524298526659.7503,2210617991584.4624
2005-03-11,3605077762.0,101193945995.71252,12.8,569640743589.5452,2221999531778.053
2005-03-14,3524276514.0,98983404526.76204,12.39,567738195032.4565,2230897978932.2686
2005-03-15,3759201345.0,103777255578.8768,13.15,577358706506.9614,2254285720870.002
2005-03-16,4184584635.0,116983950243.71028,13.49,574236674308.874,2279740270651.988
2005-03-17,3787228237.0,103359970314.68874,13.29,563406191909.1824,2290022944187.006
2005-03-18,5048339819.0,146536162925.50735,13.14,507106969726.89435,2251757820335.8604
2005-03-21,3495576022.0,97080855969.6734,13.61,523772049116.9124,2274380114497.5034
2005-03-22,4011936975.0,113397767053.38171,14.27,520234528181.22205,2283200087929.1045
2005-03-23,4088212162.0,113861918045.62276,14.06,515970188848.82043,2281492710302.991
2005-03-24,3448167671.0,92529487914.9972,13.42,542489908774.2016,2286017517200.2954
2005-03-28,3325091524.0,90236940743.21928,13.75,564336470081.603,2300674311970.08
2005-03-29,4079672836.0,113745935359.69148,14.49,548768482855.13214,2298445391366.5586
2005-03-30,3928893432.0,109860246117.69131,13.64,537844358549.39594,2299009282121.67
2005-03-31,4073708080.0,109597578713.22122,14.02,529867616264.622,2310181977550.2524
2005-04-01,4129707641.0,119049207840.37836,14.09,497628047853.3202,2290411769891.5728
2005-04-04,3774213109.0,112083502050.62068,14.11,468339862190.70746,2291704414085.3438
2005-04-05,3613028159.0,98177948133.22057,13.68,482737400246.7903,2312263207722.8164
2005-04-06,3577949508.0,98936121811.9551,13.15,491683130115.81244,2317785993710.4556
2005-04-07,3631530076.0,101620836428.44734,12.33,517227291203.975,2305029253713.1123
2005-04-08,3186675830.0,86809639429.07657,12.62,572856151800.595,2305066423156.1997
2005-04-11,2950857092.0,82795316388.00789,11.98,603703479262.2938,2316765646000.482
2005-04-12,3945652757.0,112575486189.30342,11.3,599399032147.3518,2303271828598.5317
2005-04-13,3834905552.0,107881851680.97722,13.31,611220330597.6912,2300963329124.0127
2005-04-14,4358323359.0,127164997516.6099,14.53,606273073566.0641,2285894639004.627
2005-04-15,5101959364.0,142438500025.6965,17.74,575989113959.8776,2237412709756.9565
2005-04-18,4088940765.0,113642643849.70674,16.56,559400764922.4717,2219841908756.5493
2005-04-19,4067393609.0,108271039074.36156,14.96,556023461361.1141,2233286805994.1934
2005-04-20,4360634415.0,119703150131.31644,16.92,547837325985.96765,2210662521821.2476
2005-04-21,4332270931.0,122217740484.98276,14.41,536043722373.78735,2173285921098.3203
2005-04-22,3900568502.0,112154540419.51,15.38,544659456096.0814,2156280062105.3657
2005-04-25,3331297039.0,97054294812.30092,14.62,546884161465.4794,2157403347453.4866
2005-04-26,3703229834.0,104893735513.00407,14.91,555366572196.8665,2142942937161.1042
2005-04-27,3984355494.0,111517014756.1699,14.87,562586299211.3901,2122315830867.2874
2005-04-28,4137029508.0,110424136872.8024,16.86,556621070138.1818,2081682682863.8777
2005-04-29,4526035373.0,120770274141.80405,15.31,524714892427.48175,2065904555671.6174
2005-05-02,3659132429.0,99279000181.69894,15.12,512282701117.9469,2076745891139.926
2005-05-03,4051986003.0,113376146244.39116,14.53,493401094105.8459,2059556295735.5203
2005-05-04,4279049409.0,118736741770.69356,13.85,473746021122.506,2035153909045.912
2005-05-05,3826476490.0,104458907799.5941,13.98,474860465529.36975,2016882599576.5254
2005-05-06,3275463974.0,88864096431.104,14.05,498092676495.4896,2035073130412.4824
2005-05-09,3368879094.0,86846808872.16406,13.75,505202438401.3523,2044011707591.5
2005-05-10,3569614605.0,94494539232.29016,14.91,506779742018.3613,2052054975312.2158
2005-05-11,3596267810.0,99081668787.35364,14.45,529414009543.01324,2040859668035.6506
2005-05-12,3823291420.0,105573352206.4579,16.12,520919523294.9264,2024393682243.7007
2005-05-13,4085432699.0,112096307397.22388,16.32,493664355659.75775,2001488853278.6416
2005-05-16,3342593618.0,93956570778.02672,15.68,494856466308.28625,2011837954018.3467
2005-05-17,3471558228.0,96071842849.29916,14.57,496962203619.4092,2016608028041.0476
2005-05-18,4318712221.0,121715936312.00555,13.63,465679592528.02527,2026712815499.0112
2005-05-19,3556993885.0,97078865958.37103,13.32,459490635032.0072,2022190811920.457
2005-05-20,3188549519.0,84841139762.0553,13.14,444440484139.3445,2033139903651.0278
2005-05-23,3354211765.0,95148681426.5552,12.95,454283949662.3333,2037389410568.0273
2005-05-24,3427124269.0,98177580160.4221,12.69,466226705151.9185,2055413188715.102
2005-05-25,3337046241.0,90433325220.62157,12.58,471979930771.28235,2107530341876.6633
2005-05-26,3358180317.0,90889908462.35306,12.24,475424377390.0146,2111546475742.0818
2005-05-27,2654599210.0,69790988869.39261,12.15,491820986850.8293,2140262114741.7231
2005-05-31,3741393433.0,104992146949.544,13.29,493883467168.3469,2134808395485.6316
2005-06-01,3698880062.0,110120335650.00728,12.36,479548517569.5214,2138857479508.8801
2005-06-02,3612636645.0,96186550839.98538,11.84,485899773682.54126,2128222196365.3525
2005-06-03,3312559898.0,94334355081.08528,12.15,479451780112.245,2129789131478.8677
2005-06-06,3084134495.0,86187598330.2074,12.28,482371548196.5457,2145859035096.4072
2005-06-07,3791528787.0,107054627267.06158,12.39,464508399361.64874,2146094708616.6177
2005-06-08,3378528346.0,95785386051.18176,12.7,473028684828.19885,2153514479813.7175
2005-06-09,3559288575.0,102537806953.00528,12.08,471332794747.1937,2153257592812.0747
2005-06-10,3140675674.0,87886361510.78891,11.96,515267157006.3733,2167499175087.628
2005-06-13,3175814285.0,89107366414.50812,11.65,518716652971.6822,2175896678167.7146
2005-06-14,3176489509.0,89191478432.16467,11.79,525315406032.14404,2202316762094.861
2005-06-15,3577758872.0,104305671517.73184,11.46,520407922857.9668,2194075532792.2236
2005-06-16,3652594256.0,100841916872.00015,11.15,535767364293.4632,2178463225146.9014
2005-06-17,4532811251.0,131820723769.96854,11.48,546497118905.6769,2159794524565.4644
2005-06-20,3175762359.0,92556862379.81696,11.47,548846298853.63184,2193672153716.5703
2005-06-21,3327170847.0,95790231492.62656,11.08,551562695230.0391,2230186608848.6797
2005-06-22,3533216948.0,99398188343.55457,11.05,551702934579.937,2239778758578.581
2005-06-23,4106052129.0,116201358307.4966,12.13,549670995945.6962,2219447279522.4854
2005-06-24,5808500363.0,142550478382.18228,12.18,492671785259.9716,2184411859726.1514
2005-06-27,3310372094.0,94906042327.77188,12.52,493667033126.8003,2200518607812.747
2005-06-28,3422934094.0,98506627869.03387,11.58,497417907205.5131,2212346079730.9185
2005-06-29,3476910432.0,99538427693.45232,11.77,505169780299.3329,2214916776318.794
2005-06-30,3892635668.0,114169419673.25587,12.04,494205517874.3591,2196085505384.842
2005-07-01,2863050131.0,85551267696.4577,11.4,510935170129.2635,2223602194464.986
2005-07-05,3272027371.0,95901290194.60052,11.68,517161823721.0056,2236212533175.708
2005-07-06,3516370604.0,102257501947.7467,12.27,512409191267.85345,2238279615777.212
2005-07-07,3574926227.0,107290300787.27206,12.49,520730452839.8929,2232082155980.0884
2005-07-08,3607264826.0,103205157248.28204,11.45,513589737806.70514,2221394733218.0166
2005-07-11,3642892397.0,102280919951.36218,11.28,496538427082.0211,2217153371557.403
2005-07-12,3623979982.0,102127943786.34268,10.95,507562506484.2102,2231468725650.7554
2005-07-13,3393190858.0,97504869494.59456,10.84,536492128520.53845,2238575969661.054
2005-07-14,3969362820.0,115611562359.3114,10.81,553185252785.963,2224289098098.7812
2005-07-15,3284048374.0,96064442215.09428,10.33,566111148644.324,2212863433490.3877
2005-07-18,2947521058.0,85229609226.67819,10.77,576751418669.0468,2225492861824.391
2005-07-19,3777312078.0,113152023188.53172,10.45,571114454066.3633,2211622528312.8486
2005-07-20,4081587682.0,126434491530.92282,10.23,555692752949.8082,2182389289307.4697
2005-07-21,4250198010.0,132304686624.736,10.97,533722166112.2772,2131757010030.295
2005-07-22,3527832295.0,108990338073.45526,10.52,526840952320.1494,2112883463449.676
2005-07-25,3242489235.0,95869879251.40092,11.1,526309221808.0531,2105540186476.4512
2005-07-26,3687631341.0,107515058585.8482,10.99,531862119998.806,2099847409082.6628
2005-07-27,3823119401.0,111012790414.36784,10.36,529360958489.76105,2069831902844.6492
2005-07-28,3792505189.0,110334099787.20496,10.52,523351443251.8065,2038704066571.867
2005-07-29,3435503651.0,102109124281.32744,11.57,522335159960.6276,2022162069752.8591
2005-08-01,3259305564.0,95338148739.3046,12.08,519514745707.53345,2026797861393.4749
2005-08-02,3867195494.0,113067956776.6012,11.75,504486347221.68036,2040240599100.6218
2005-08-03,3852447630.0,108511628905.3228,11.83,512418016196.05316,2051616647633.437
2005-08-04,3645644945.0,104324584549.25046,12.52,512705545151.69604,2029092502838.9783
2005-08-05,3448854311.0,101092840990.1486,12.48,512937394958.58655,2029755701887.5117
2005-08-08,3302560033.0,92517734486.21036,13.21,505058438079.07654,2043623257849.5046
2005-08-09,3488104463.0,98039558290.7481,12.4,504877917349.00964,2049174342196.4463
2005-08-10,4108155300.0,116443297879.69568,12.38,487716309146.303,2039748103330.3582
2005-08-11,3549365317.0,104612113504.89334,12.42,480305448166.95374,2042411928138.9365
2005-08-12,3485331761.0,101324690797.03906,12.74,460653164717.47626,2051884729437.5247
2005-08-15,2959987558.0,84638777606.70035,12.26,466131178603.612,2073555356283.102
2005-08-16,3386211089.0,97859037560.6813,13.52,456798743321.1068,2083921621981.8171
2005-08-17,3482795791.0,99281689676.98892,13.3,459339334836.178,2147230331803.4136
2005-08-18,3257973411.0,97201252525.54404,13.42,443135366486.9878,2157132538882.4617
2005-08-19,2821588131.0,81672407347.5616,13.42,440669222653.8492,2196892419511.5876
2005-08-22,3050797840.0,90116791492.8362,13.42,436119558623.33264,2237330124409.6064
2005-08-23,3099580089.0,88526602278.17606,13.34,447566896725.0769,2277278361213.951
2005-08-24,3764871376.0,101822281192.06006,14.17,472255310016.76526,2280422333741.099
2005-08-25,2941462019.0,80997284176.35391,13.73,511145703278.5492,2306365317094.848
2005-08-26,2853256291.0,79206263514.4229,13.72,513739879518.91785,2329452964174.199
2005-08-29,2887061724.0,85567127462.31967,13.52,529928792095.2802,2355067879102.103
2005-08-30,3428548559.0,99973940379.92044,13.65,536340142163.56274,2374217478303.8853
2005-08-31,4128792662.0,126510694483.74832,12.6,513420090317.50446,2356154369081.5186
2005-09-01,3951152640.0,119887677438.13788,13.15,500549471892.97406,2350459815365.6685
2005-09-02,2801400452.0,81800439754.79156,13.57,526024970451.65424,2391951787877.2925
2005-09-06,3414849727.0,101756040038.68202,12.93,535066422508.5994,2420715864668.326
2005-09-07,3634014119.0,106385290448.20303,12.52,534990536512.6743,2466116225505.316
2005-09-08,3604235661.0,103590642637.69,12.93,539625197134.3808,2468156331106.059
2005-09-09,3691750916.0,107017059013.6074,11.98,595198537619.3586,2455464874881.018
2005-09-12,3726834169.0,107275938313.47174,11.65,595026058910.479,2465625954551.506
2005-09-13,3914191097.0,110797492095.62724,12.39,605660854791.5396,2486537060903.5024
